,text,label
106,【#美国正式启动瑞德西韦临床试验#】美国国家卫生研究院（NIH）25日宣布，已在美国内布拉斯加大学医学中心启动抗病毒药物瑞德西韦治疗新冠肺炎的首次临床试验，以随机、安慰剂对照的方法展开。第一名参与试验的患者是从日本“钻石公主”号邮轮上撤侨回国的美国人。NIH表示，受试者必须为核酸检测呈阳性且肺部已出现感染，核酸检测呈阳性但症状轻微或,True
628,"最新消息来临啦，大家注意~！【美国黑人区开始打砸抢了】眼下，美国疫情已经开始爆发，黑人区也开始打砸抢了......【新号段全国手机靓号：私信或关注可自动获取号源和售价信息】#美国疫情# #美国迈阿密市宣布宵禁#  L西子丹聊斋的微博视频   愿大家永远辛福安康！常遇开心事,事事顺利,祝愿好人一生平安！",False
27,【#河北一隐瞒病情者失去最佳治疗机会去世#，密切接触人员77人】记者9日从河北邢台市获悉，2月7日确诊的河北邢台市内丘县隐瞒事实病例由于病程长（1月18日发病），隐瞒病史，失去最佳治疗机会，终因新冠肺炎致多脏器衰竭，经抢救无效于昨晚8点左右死亡。此前，河北邢台应对新型冠状病毒感染的肺炎疫情领导小组办公室7日透露，邢台市确诊一例故意隐,True
281,【#5类医疗物资凭证书验放出口#，#已验放出口主要防疫物资价值102亿#】5日，海关总署综合业务司司长金海表示，3月1日以来海关总署共验放出口主要疫情防控物资价值102亿。海关总署对于新型冠状病毒检测试剂、医用口罩、医用防护服、呼吸机、红外体温计等出口医疗物资，严格凭药监部门批准的医疗器械产品注册证书验放，对于出口伪报、瞒报、夹藏、,True
226,【中央指导组专家邱海波：#武汉的新冠肺炎重症治愈率越来越高#】中央指导组专家、东南大学附属中大医院副院长邱海波介绍，现在重症患者的治愈率越来越高了，越来越多的危重型病人转成了普通型的病人，武汉的新冠肺炎病亡率大概在5%，相信这个数据不会再增加了。跟国外的很多国家相比，我们的病亡率是远低于很多国家的。（郑薛飞腾 王翔宇）  L人民日报,True
225,【#入境江西航班发现15名发热等症状乘客#，#江西暂停所有出入境国际客运航班#】3月25日，记者从江西省新型冠状病毒感染的肺炎疫情防控应急指挥部了解到，因3月25日由柬埔寨西哈努克港入境江西的QD704航班发现15名有发热、咳嗽、咽痛、腹泻等症状的乘客，按照《中华人民共和国传染病防治法》和《江西省进一步防范境外疫情输入操作规程》，自,True
257,【#中央要求突出做好无症状感染者防控#，#对所有入境人员实施核酸检测#】30日，中央应对新冠肺炎疫情工作领导小组召开会议，要求加强检测力量和设备设施配备，对所有入境人员实施核酸检测，切实守好外防输入关口。会议指出，当前巩固疫情防控成果，防止出现防控漏洞，必须突出做好无症状感染者监测、追踪、隔离和治疗。要有针对性加大无症状感染者筛查力,True
118,【#韩国新增476例新冠肺炎#，#韩国确诊超4000例新冠肺炎#】韩国中央防疫对策本部2日通报，截至2日0时，韩国较1日下午4时新增新冠肺炎确诊病例 476例，累计确诊病例达4212例。  继上月29日确诊病例超过3000例之后，韩国新冠肺炎确诊病例于2日超过4000例。为解决病床紧缺问题，韩国中央灾难安全对策本部1日发布新版治疗管,True
670,张文宏医生自爆收入和全家福。69年生人，浙江瑞安人，从小喜欢读书。学习成绩优秀，在老家被邻里称为神童。高考考入上海医学院，8年硕博连读后留学。现是全球知名的传染病专家。自爆年收入184万，来源于3个方面:1，华山医院呼吸科主任，工资奖金年入50万2，国家重点项目学科带头人，年入120万3，每年在全球顶尖医学杂志（柳叶刀）上发表一篇署,False
9,【国家卫健委：#新型肺炎病毒存在变异可能#】专家研判认为，病例主要与武汉相关，已经出现了人传人和医务人员感染，存在一定范围的社区传播。疫情传播途径以呼吸道传播为主，病毒存在变异的可能，疫情存在着进一步扩散的风险。当前，正值春运，人员流动性激增，客观上加大了疫情传播的风险和防控的难度，绝不能掉以轻心，要高度警惕。 L人民日报的微博视频,True
508,#日本将恢复从中国进口口罩#柬埔寨首相也感染上了，汗…这世界怎么了 ,False
332,【#广东新增3例本土病例#：广州报告2例，佛山报告1例】据@健康广东 ，4月13日0-24时，#广东新增6例境外输入病例#，广州报告4例（来自美国2例，英国、柬埔寨各1例），深圳报告2例（来自柬埔寨、巴西各1例），均通过入境口岸、隔离点发现，入关后即被隔离观察。全省累计报告境外输入确诊病例189例。新增境内确诊病例3例。广州报告2例,True
127,【江苏宿迁#46岁辅警抗疫战中牺牲#】2月27日晚，江苏宿迁市公安局交警支队三大队一中队辅警黄玉怀与同事交接完工作后，拖着疲惫的身体回到家中。晚上9点他突然昏迷，被紧急送医抢救。经5天5夜的全力抢救，黄玉怀还是没能醒来，3月2日，他的人生永远定格在了这个春天，年仅 46 岁。O他连续工作25天，生命被按下“休止符”！宿迁46... ,True
420,据最新研究发现，此次新型肺炎病毒传播途径是华南海鲜市场进口的豺—-一种犬科动物携带的病毒，然后传给附近的狗，狗传狗 ，狗传人。狗不生病，人生病。人生病后又传给狗，循环传染。据试验，带有这种病毒的 狗周围30米內属高风险传染区，十米之内带口罩没有作用。所以，人们一定要远离狗。养有狗的家庭要把狗拴在家中，不能逗狗了。外出时除带口罩外，最,False
64,【#台湾现首例死亡病例#】据台媒报道，台湾地区流行疫情指挥中心16日称，岛内新增2例新型冠状病毒肺炎确诊病例，2名新增确诊患者中的一名60余岁男性已去世。报道称，一名确诊患者为台湾中部的60余岁男性，有B型肝炎及糖尿病病史，无出境旅游史，亦非确诊病例的已知密切接触者。他于1月27日出现咳嗽症状，2月3日因呼吸急促赴医院就医，被诊断为,True
466,"最新消息来临啦，大家注意~！这是武汉一个小区居民用高浓度酒精室内消毒，引发火灾！#市民逃生时还不忘戴上口罩# 大家注意，如果家里没有感染过的病人，就无需酒精消毒[大哭]室内消毒净化，我用甲立方病毒狙击手[强][强][强] L姚春华-空气管家-靶向除甲醛的微博视频   愿大家永远辛福安康！常遇开心事,事事顺利,祝愿好人一生平安！",False
237,【#习近平同美国总统特朗普通电话#】国家主席习近平27日应约同美国总统特朗普通电话。　　习近平强调，新冠肺炎疫情发生以来，中方始终本着公开、透明、负责任态度，及时向世卫组织以及包括美国在内的有关国家通报疫情信息，包括第一时间发布病毒基因序列等信息，毫无保留地同各方分享防控和治疗经验，并尽己所能为有需要的国家提供支持和援助。我们将继续,True
273,【#意大利托斯卡纳将试验中草药#】据意大利《共和国报》2日报道，意大利托斯卡纳卡雷吉大学综合医院下属科研机构计划对中草药治疗新冠肺炎的有效性进行试验。卡雷吉大学综合医院植物疗法与整合医学研创中心负责人费伦佐利称，日前在与中国抗疫医疗专家组的交流中获得了中药治疗新冠肺炎并取得效果的信息，他计划在近期与研究抗病毒疗法的专家合作开展试验，,True
43,【#世卫组织国际专家组组长将于今晚抵京#】记者从世界卫生组织（WHO）驻华代表处获悉，WHO已牵头成立了新型冠状病毒国际专家组并将派往中国。由该专家组组长Bruce Aylward博士带领的一支先驱部队将于北京时间2月10日晚率先抵达北京。这支国际专家组将包括多个领域的国际专家。国际专家们将与中国同行合作，增进对疫情的了解，以指导全,True
299,【#钟南山寄语中小学生#：心中要有个“大我”】日前，钟南山寄语全国中小学生。他说，有国才有家，有大集体才有小集体。同学们要好好学习，立下一个志，将来成为一个对社会有贡献的人。疫情还没过去，大家时时记住，我们每个人心中除了有一个“小我”，还应该有个“大我”。只有大家做出了奉献，我们自己才能保得平安。（中国教育电视台）  L人民日报的微,True
253,【#老挝首例确诊5天后中国专家抵达#，#老挝副总理机场迎接中国医疗专家组#】29日，中国医疗专家组乘飞机抵达老挝万象，老挝副总理宋迪与中国驻老挝大使姜再冬前往机场迎接。专家组一行12人，由云南省多个领域医护专家组成，同机抵达的还有中国政府援助老挝的抗疫物资。这时离老挝宣布确诊新冠肺炎病例并请求中方援助不到5天。（孙广勇）  L人民日,True
42,【#江西新增确诊32例#，#江西现首例死亡病例#】2020年2月9日0-24时，江西省报告新型冠状病毒肺炎新增确诊病例32例，新增死亡病例1例，新增治愈出院病例30例。　　新增确诊病例中，南昌市11例、新余市5例、上饶市5例、宜春市4例、赣州市2例、九江市1例、萍乡市1例、鹰潭市1例、吉安市1例、抚州市1例。新增治愈出院病例中，南昌,True
716,一手消息，大家请注意啦！#北京健康宝崩了#希望能尽快修好今天还能到公司了吗加油健康宝！这是要给我放假了吗？ L心慌的尊者的微博视频 ​​​   朋友们，记得转发，不要忘记哟！祝愿好人一生平安!愿大家事业有成，家庭幸福，父母永远健康长寿，孩子学业有成，远离灾厄病痛~~~！！！！,False
